MATCH,MATCH2,TEAM,PLAYER,NAME,NAME2,POS,PC ,PA ,PC/PA,PR,MIN,GS,S,SG,FC,FS,PLAYER2,NAME3,MIN2,DC,D_IN_POSS,D_NOT_IN_POSS,T_OPP_HALF,T_ATT_3RD,T_PEN_AREA,SPRINT,MAX_SPEED,A_Z1,A_Z2,A_Z3,A_Z4,A_Z5,Goals_scored,Attempts_on_off_target,Assists,Offsides,Saves,Yellow_cards,2Y_R,Red_card,Fouls_committed,Delivery_solo_runs_attacking3rd,Delivery_solo_runs_attacking3rd_a,Delivery_solo_runs_attacking3rd_b,Delivery_solo_runs_penalty_area,Delivery_solo_runs_penalty_area_a,Delivery_solo_runs_penalty_area_b,Tackles_gaining_the_ball,Tackles_not_gaining_the_ball,Tackles_suffered_losing_the_ball,Tackles_suffered_not_losing_the_ball,Clearances_Completed,Clearances_Attempted,Total_time_played_mins,Activity_time_spent_Z1,Activity_time_spent_Z2,Activity_time_spent_Z3,Activity_time_spent_Z4,Activity_time_spent_Z5,Distance_covered_m,ADC_m_Z1,ADC_m_Z2,ADC_m_Z3,ADC_m_Z4,ADC_m_Z5,Top_Speed,Sprints
04,4,IRN,9,EBRAHIMI,Omid EBRAHIMI 9,MF,18,23,78,10,81,,1,0,,1,9,EBRAHIMI,"82'25""",8396,1939,4018,24,9,,30,27,69,24,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,4,IRN,10,ANSARIFARD,Karim ANSARIFARD 10,FW,8,14,57,16,90,,,,1,2,10,ANSARIFARD,"98'07""",365,2425,4490,39,19,7,33,31.72,67,26,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,4,IRN,11,AMIRI,Vahid AMIRI 11,MF,10,14,71,10,90,,,,3,3,11,AMIRI,"98'07""",474,2519,4775,36,15,1,58,29.7,66,25,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,4,IRN,18,JAHANBAKHSH,Alireza JAHANBAKHSH 18,FW,9,11,82,11,85,,2,1,2,2,18,JAHANBAKHSH,"86'09""",9286,2271,3940,46,20,2,48,28.37,69,21,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,4,IRN,20,AZMOUN,Sardar AZMOUN 20,FW,10,15,67,20,90,,2,1,,1,20,AZMOUN,"98'07""",8537,2233,3623,62,27,8,29,31.5,76,20,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,4,IRN,23,REZAEIAN,Ramin REZAEIAN 23,DF,10,17,59,11,90,,,,2,2,23,REZAEIAN,"98'07""",9401,2210,4197,17,4,1,41,29.23,71,23,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,4,IRN,14,GHODDOS,Saman GHODDOS 14,FW,1,1,100,1,5,,,,2,1,14,GHODDOOS,"11'58""",1445,357,442,43,20,,7,28.8,62,26,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,4,IRN,17,TAREMI,Mehdi TAREMI 17,FW,2,2,100,2,22,,,,1,1,17,TAREMI,"28'38""",2667,621,1038,36,14,5,12,24.66,69,23,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04,4,IRN,19,M.HOSSEINI,Majid HOSSEINI 19,DF,2,2,100,1,9,,,,,1,19,M.HOSSEINI,"15'42""",1266,287,456,8,7,5,2,20.99,73,24,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05,5,FRA,1,LLORIS,Hugo LLORIS 1,GK,17,19,89,14,90,,,,,,1,LLORIS,"96'36""",4472,1782,1614,,,,1,22.5,93,7,,,,,,,,1,,,,,,,,,,,,,,,4,4,"96'36""",93,7,,,,4473,3343,1013,95,13,9,22.5,1
05,5,FRA,2,PAVARD,Benjamin PAVARD 2,DF,48,60,80,56,90,,1,0,4,1,2,PAVARD,"96'36""",9856,3716,3843,45,22,1,37,30.6,69,24,4,2,1,,1,,,,,,,4,6/0,6,0,1/0,1,0,1,2,,,4,4,"96'36""",69,24,4,2,1,9857,3691,4128,1237,561,240,30.6,37
05,5,FRA,4,VARANE,Raphael VARANE 4,DF,64,71,90,44,90,,,,,1,4,VARANE,"96'36""",9370,3484,3596,25,11,5,26,28.12,69,26,4,1,,,,,,,,,,,10/2,10,2,,,,,,,,2,3,"96'36""",69,26,4,1,,9371,3592,4299,967,418,95,28.12,26
05,5,FRA,5,UMTITI,Samuel UMTITI 5,DF,55,56,98,45,90,,1,0,2,1,5,UMTITI,"96'36""",9008,3237,3674,27,8,4,22,29.92,71,24,4,1,,,1,,,,,,,2,3/1,3,1,,,,,,,,2,3,"96'36""",71,24,4,1,,9016,3567,3948,1073,342,86,29.92,22
05,5,FRA,6,POGBA,Paul POGBA 6,MF,48,56,86,50,90,,2,1,1,2,6,POGBA,"96'36""",9906,3878,3846,57,27,6,33,27.22,69,24,6,1,,,2,,,,,,,1,13/2,13,2,,,,0,1,0,1,0,1,"96'36""",69,24,6,1,,9915,3658,4167,1446,481,163,27.22,33
05,5,FRA,7,GRIEZMANN,Antoine GRIEZMANN 7,FW,10,16,62,19,70,1,5,3,1,2,7,GRIEZMANN,"70'34""",6975,2729,2738,76,46,9,26,30.82,72,21,5,2,,1,5,,,,,,,1,1/0,1,0,,,,,,1,0,,,"70'34""",72,21,5,2,,6975,2851,2669,923,381,151,30.82,26
05,5,FRA,10,MBAPPE,Kylian MBAPPE 10,FW,18,18,100,25,90,,1,1,1,1,10,MBAPPE,"96'36""",9537,3904,3533,76,46,12,37,30.38,70,24,3,2,1,,1,,,,,,,1,3/1,3,1,2/2,2,2,1,1,1,4,,,"96'36""",70,24,3,2,1,9538,3640,4015,1052,538,293,30.38,37
05,5,FRA,11,DEMBELE,Ousmane DEMBELE 11,FW,11,16,69,18,70,,,,1,1,11,DEMBELE,"70'37""",7437,2834,2816,71,42,6,39,31.97,69,23,5,2,1,,,,,,,,,1,0/2,0,2,1/0,1,0,,,0,1,,,"70'37""",69,23,5,2,1,7437,2720,2876,1050,502,289,31.97,39
05,5,FRA,12,TOLISSO,Corentin TOLISSO 12,MF,51,55,93,51,78,,,,2,2,12,TOLISSO,"78'36""",8570,3378,3424,58,24,6,14,28.37,60,33,6,1,,,,,,,1,,,2,9/4,9,4,1/0,1,0,,,0,1,1,1,"78'36""",60,33,6,1,,8574,2338,4520,1322,331,63,28.37,14
05,5,FRA,13,KANTE,Ngolo KANTE 13,MF,55,57,96,38,90,,,,2,,13,KANTE,"96'36""",10461,4175,4273,45,10,1,31,28.12,62,30,6,2,,,,,,,,,,2,4/0,4,0,1/0,1,0,,,,,3,4,"96'36""",62,30,6,2,,10471,2860,5250,1647,568,146,28.12,31
05,5,FRA,21,HERNANDEZ,Lucas HERNANDEZ 21,DF,31,37,84,42,90,,2,0,1,6,21,HERNANDEZ,"96'36""",9261,3253,3537,45,21,1,35,31.5,71,23,5,1,,,2,,,,,,,1,8/0,8,0,,,,,,1,2,0,1,"96'36""",71,23,5,1,,9261,3497,3756,1338,491,179,31.5,35
05,5,FRA,9,GIROUD,Olivier GIROUD 9,FW,2,3,67,3,20,,,,1,,9,GIROUD,"26'02""",2890,1024,1013,74,52,17,16,24.12,66,24,7,3,,,,,,,,,,1,,,,,,,,,1,0,,,"26'02""",66,24,7,3,,2892,967,1138,505,255,27,24.12,16
05,5,FRA,14,MATUIDI,Blaise MATUIDI 14,MF,8,11,73,10,13,,,,,,14,MATUIDI,"18'00""",2267,814,801,65,33,15,13,27.22,59,29,8,3,1,,,,,,,,,,1/1,1,1,,,,,,0,1,,,"18'00""",59,29,8,3,1,2273,655,911,448,181,78,27.22,13
05,5,FRA,18,FEKIR,Nabil FEKIR 18,FW,5,9,56,8,21,,1,0,,2,18,FEKIR,"25'59""",2829,973,1112,69,46,8,15,25.02,65,26,6,3,,,1,,,,,,,,0/1,0,1,1/0,1,0,,,0,1,0,2,"25'59""",65,26,6,3,,2839,929,1167,465,239,39,25.02,15
05,5,AUS,1,RYAN,Mathew RYAN 1,GK,43,47,91,26,90,,,,,,1,RYAN,"96'36""",4689,1814,1649,,,,5,18.76,92,8,,,,,,,,4,,,,,,,,,,,,,0,1,3,3,"96'36""",92,8,,,,4691,3352,1149,131,50,9,18.76,5
05,5,AUS,5,MILLIGAN,Mark MILLIGAN 5,DF,65,70,93,62,90,,,,1,,5,MILLIGAN,"96'36""",9708,3364,4153,16,8,2,27,29.92,67,26,6,1,,,,,,,,,,1,2/0,2,0,,,,0,2,,,10,11,"96'36""",67,26,6,1,,9708,3397,4525,1262,364,160,29.92,27
05,5,AUS,7,LECKIE,Mathew LECKIE 7,FW,12,19,63,16,90,,1,0,5,2,7,LECKIE,"96'36""",756,3974,4241,46,21,3,53,32.83,63,28,6,2,1,,1,,,,1,,,5,0/1,0,1,,,,0,3,0,1,1,3,"96'36""",63,28,6,2,1,10757,3336,4667,1522,764,468,32.83,53
05,5,AUS,10,KRUSE,Robbie KRUSE 10,FW,10,10,100,11,84,,,,1,5,10,KRUSE,"84'51""",9455,3361,3984,44,22,5,41,30.6,62,30,5,2,1,,,,,,,,,1,1/0,1,0,,,,,,1,1,0,1,"84'51""",62,30,5,2,1,9455,2726,4442,1402,578,307,30.6,41
05,5,AUS,11,NABBOUT,Andrew NABBOUT 11,FW,2,2,100,4,64,,,,1,1,11,NABBOUT,"64'43""",7553,2665,3217,63,26,8,34,27.22,61,30,6,2,1,,,,,,,,,1,,,,,,,,,,,,,"64'43""",61,30,6,2,1,7553,2249,3460,1101,511,232,27.22,34
05,5,AUS,13,MOOY,Aaron MOOY 13,MF,46,54,85,36,90,,,,1,,13,MOOY,"96'36""",1310,4029,5009,29,13,1,28,25.74,58,32,9,1,,,,,,,,,,1,4/0,4,0,2/0,2,0,1,3,,,3,4,"96'36""",58,32,9,1,,11315,2998,5696,2055,499,67,25.74,28
05,5,AUS,15,JEDINAK,Mile JEDINAK 15,MF,31,37,84,27,90,1,1,1,1,1,15,JEDINAK,"96'36""",845,3790,4775,29,11,5,25,25.74,62,29,7,2,,1,1,,,,,,,1,2/0,2,0,,,,,,,,4,4,"96'36""",62,29,7,2,,10854,3221,5108,1897,552,76,25.74,25
05,5,AUS,16,BEHICH,Aziz BEHICH 16,DF,38,48,79,49,90,,1,0,3,,16,BEHICH,"96'36""",241,3598,4249,22,7,,44,29.7,64,28,5,2,1,,1,,,,1,,,3,3/2,3,2,,,,0,1,0,1,3,4,"96'36""",64,28,5,2,1,10246,2995,4766,1520,646,319,29.7,44
05,5,AUS,19,RISDON,Joshua RISDON 19,DF,24,32,75,34,90,,1,0,3,,19,RISDON,"96'36""",819,3989,4454,24,8,1,47,31.28,63,27,7,2,1,,1,,,,1,,,3,4/2,4,2,1/0,1,0,1,1,,,7,7,"96'36""",63,27,7,2,1,10820,3172,4826,1876,651,295,31.28,47
05,5,AUS,20,SAINSBURY,Trent SAINSBURY 20,DF,42,48,88,46,90,,,,1,2,20,SAINSBURY,"96'36""",9484,3329,4182,14,6,1,28,27,66,28,5,1,,,,,,,,,,1,1/0,1,0,,,,2,1,,,7,7,"96'36""",66,28,5,1,,9486,3109,4664,1043,484,186,27,28
05,5,AUS,23,ROGIC,Tom ROGIC 23,MF,13,14,93,15,72,,,,2,2,23,ROGIC,"72'21""",8312,2870,3686,50,21,3,21,27.9,59,32,8,1,,,,,,,,,,2,1/1,1,1,,,,,,1,0,,,"72'21""",59,32,8,1,,8312,2381,4119,1413,349,50,27.9,21
05,5,AUS,9,JURIC,Tomi JURIC 9,FW,2,3,67,2,26,,,,,1,9,JURIC,"31'53""",3526,1293,1415,59,28,5,15,22.86,63,28,7,2,,,,,,,,,,,,,,1/0,1,0,,,,,1,1,"31'53""",63,28,7,2,,3536,1108,1600,538,261,29,22.86,15
05,5,AUS,17,ARZANI,Daniel ARZANI 17,FW,1,3,33,2,6,,,,,,17,ARZANI,"11'45""",1346,498,453,48,27,4,7,27.43,65,25,6,3,1,,,,,,,,,,,,,,,,,,,,,,"11'45""",65,25,6,3,1,1356,446,505,221,130,54,27.43,7
05,5,AUS,22,IRVINE,Jackson IRVINE 22,MF,3,3,100,2,18,,,,,,22,IRVINE,"24'15""",3205,1180,1224,51,24,5,18,25.38,57,28,11,4,,,,,,,,,,,1/0,1,0,,,,,,,,,,"24'15""",57,28,11,4,,3216,809,1282,740,338,47,25.38,18
06,6,PER,1,GALLESE,Pedro GALLESE 1,GK,12,19,63,5,90,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,PER,2,A. RODRIGUEZ,Alberto RODRIGUEZ 2,DF,27,27,100,19,90,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,PER,6,TRAUCO,Miguel TRAUCO 6,DF,41,45,91,34,90,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,PER,8,CUEVA,Christian CUEVA 8,MF,35,46,76,52,90,,2,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,PER,10,FARFAN,Jefferson FARFAN 10,FW,15,18,83,20,85,,3,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,PER,13,TAPIA,Renato TAPIA 13,MF,23,29,79,21,87,,1,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,PER,15,RAMOS,Christian RAMOS 15,DF,28,34,82,26,90,,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,PER,17,ADVINCULA,Luis ADVINCULA 17,DF,36,38,95,35,90,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,PER,18,CARRILLO,Andre CARRILLO 18,FW,30,40,75,34,90,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,PER,19,YOTUN,Yoshimar YOTUN 19,MF,54,59,92,44,90,,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,PER,20,FLORES,Edison FLORES 20,FW,19,22,86,25,62,,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,PER,9,GUERRERO,Paolo GUERRERO 9,FW,7,8,88,9,28,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,PER,11,RUIDIAZ,Raul RUIDIAZ 11,FW,2,2,100,3,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,PER,23,AQUINO,Pedro AQUINO 23,MF,5,7,71,7,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,DEN,1,SCHMEICHEL,Kasper SCHMEICHEL 1,GK,19,31,61,11,90,,,,,,1,SCHMEICHEL,"98'10""",3970,1160,1467,,,,,13.5,95,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,DEN,4,KJAER,Simon KJAER 4,DF,33,36,92,28,90,,,,2,,4,KJAER,"98'10""",9023,2833,3861,19,9,6,19,27.9,75,21,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,DEN,6,CHRISTENSEN,Andreas CHRISTENSEN 6,DF,43,45,96,34,81,,,,2,2,6,CHRISTENSEN,"83'51""",7492,2589,3205,20,11,7,18,32.18,72,23,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,DEN,7,KVIST,William KVIST 7,MF,17,19,89,14,35,,,,,1,7,KVIST,"35'00""",3599,1463,1507,37,11,11,12,24.48,66,26,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,DEN,8,DELANEY,Thomas DELANEY 8,MF,28,35,80,33,90,,2,0,4,,8,DELANEY,"98'10""",1533,4049,4971,43,18,6,36,28.12,60,31,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,DEN,9,N. JORGENSEN,Nicolai JORGENSEN 9,FW,10,18,56,15,90,,1,0,3,,9,N. JORGENSEN,"98'10""",852,4227,4063,74,44,14,40,31.97,67,25,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,DEN,10,ERIKSEN,Christian ERIKSEN 10,MF,35,44,80,40,90,,3,1,,1,10,ERIKSEN,"98'10""",2262,4604,5144,58,29,5,35,27.9,57,32,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,DEN,14,DALSGAARD,Henrik DALSGAARD 14,DF,20,23,87,21,90,,,,2,,14,DALSGAARD,"98'10""",288,3443,4324,36,14,1,31,27,67,27,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,DEN,17,LARSEN,Jens Stryger LARSEN 17,DF,23,26,88,22,90,,1,0,,,17,LARSEN,"98'10""",178,3683,4153,33,12,1,37,31.97,71,22,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,DEN,20,POULSEN,Yussuf Yurary POULSEN 20,FW,18,23,78,27,90,1,2,1,4,1,20,POULSEN,"98'10""",1243,3927,4699,59,34,11,44,32.4,63,27,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,DEN,23,SISTO,Pione SISTO 23,FW,22,25,88,28,67,,,,,3,23,SISTO,"69'51""",8188,3566,2971,67,30,2,33,30.82,63,26,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,DEN,11,BRAITHWAITE,Martin BRAITHWAITE 11,FW,1,1,100,1,23,,,,,,11,BRAITHWAITE,"28'19""",3294,763,1632,45,22,4,10,29.7,62,30,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,DEN,13,M. JORGENSEN,Mathias JORGENSEN 13,DF,2,2,100,0,9,,,,,,13,M. JORGENSEN,"14'19""",1194,186,662,15,,,1,17.24,76,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06,6,DEN,19,SCHONE,Lasse SCHONE 19,MF,11,14,79,8,55,,1,1,1,1,19,SCHONE,"63'10""",7070,2177,3117,41,16,2,12,28.12,64,29,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07,7,ARG,23,CABALLERO,Wilfredo CABALLERO 23,GK,17,18,94,9,90,,,,,,23,CABALLERO,"96'11""",4298,2172,1013,,,,,15.3,95,5,,,,,,,,2,,,,,,,,,,,,,,,1,2,"96'11""",95,5,,,,4298,3418,762,109,9,,15.3,
07,7,ARG,3,TAGLIAFICO,Nicolas TAGLIAFICO 3,DF,46,49,94,40,90,,1,0,1,1,3,TAGLIAFICO,"96'11""",10399,5612,2674,60,39,9,30,27.43,65,27,6,2,,,1,,,,,,,1,1/2,1,2,,,,,,0,2,,,"96'11""",65,27,6,2,,10399,3580,4516,1647,535,121,27.43,30
07,7,ARG,5,BIGLIA,Lucas BIGLIA 5,MF,49,52,94,51,54,,2,0,,1,5,BIGLIA,"54'21""",6036,3536,1569,59,26,4,5,25.56,63,31,5,1,,,2,,,,,,,,6/0,6,0,,,,,,0,1,1,1,"54'21""",63,31,5,1,,6036,2089,2977,793,135,42,25.56,5
07,7,ARG,10,MESSI,Lionel MESSI 10,FW,57,65,88,76,90,,11,3,1,3,10,MESSI,"96'11""",7617,4722,1420,82,52,6,17,25.02,83,13,3,1,,,11,,,,,,,1,8/14,8,14,4/3,4,3,,,0,5,,,"96'11""",83,13,3,1,,7617,4383,2135,647,372,80,25.02,17
07,7,ARG,11,DI MARIA,Angel DI MARIA 11,MF,32,38,84,27,75,,,,,,11,DI MARIA,"76'03""",7918,4641,1708,77,56,8,25,29.23,69,25,3,2,1,,,,,,,,,,1/0,1,0,4/1,4,1,,,,,,,"76'03""",69,25,3,2,1,7918,3076,3370,862,426,184,29.23,25
07,7,ARG,13,MEZA,Maximiliano MEZA 13,MF,33,39,85,38,84,,,,2,3,13,MEZA,"84'49""",9239,5352,2089,71,49,9,34,27.9,65,27,6,2,,,,,,,,,,2,2/1,2,1,2/0,2,0,0,2,1,2,1,1,"84'49""",65,27,6,2,,9239,3241,3907,1385,585,121,27.9,34
07,7,ARG,14,MASCHERANO,Javier MASCHERANO 14,DF,131,138,95,117,90,,1,1,6,1,14,MASCHERANO,"96'11""",9771,5337,2640,60,19,1,22,29.48,66,28,5,1,,,1,,,,,,,6,27/2,27,2,2/0,2,0,0,1,0,1,3,3,"96'11""",66,28,5,1,,9771,3409,4793,1049,383,137,29.48,22
07,7,ARG,16,ROJO,Marcos ROJO 16,DF,75,79,95,69,90,,1,0,,1,16,ROJO,"96'11""",9529,5215,2435,41,13,6,24,27,70,23,6,1,,,1,1,,,,,,,8/3,8,3,1/1,1,1,,,,,4,4,"96'11""",70,23,6,1,,9529,3647,3890,1445,456,91,27,24
07,7,ARG,17,OTAMENDI,Nicolas OTAMENDI 17,DF,69,72,96,60,90,,3,1,,1,17,OTAMENDI,"96'11""",9542,5030,2366,45,12,6,21,27.9,68,25,6,1,,,3,,,,,,,,6/3,6,3,1/0,1,0,,,0,1,2,5,"96'11""",68,25,6,1,,9542,3427,4151,1467,358,139,27.9,21
07,7,ARG,18,SALVIO,Eduardo SALVIO 18,DF,61,69,88,62,90,,1,0,,1,18,SALVIO,"96'11""",10216,5730,2656,56,32,2,39,31.72,65,27,5,2,1,,1,,,,,,,,4/6,4,6,1/4,1,4,1,1,0,1,2,2,"96'11""",65,27,5,2,1,10216,3348,4488,1503,587,290,31.72,39
07,7,ARG,19,AGUERO,Sergio AGUERO 19,FW,30,31,97,38,90,1,3,1,,,19,AGUERO,"96'11""",9313,5449,2048,81,59,18,27,27.68,71,23,5,1,,1,3,,,,,,,,0/4,0,4,1/2,1,2,1,0,1,2,,,"96'11""",71,23,5,1,,9313,3953,3694,967,504,195,27.68,27
07,7,ARG,7,BANEGA,Ever BANEGA 7,MF,45,53,85,55,36,,2,1,,1,7,BANEGA,"41'50""",4364,2503,970,72,40,3,8,23.76,67,26,6,1,,,2,,,,,,,,12/1,12,1,0/1,0,1,0,2,0,1,,,"41'50""",67,26,6,1,,4364,1628,1902,677,146,11,23.76,8
07,7,ARG,9,HIGUAIN,Gonzalo HIGUAIN 9,FW,4,5,80,3,6,,,,,1,9,HIGUAIN,"11'22""",1043,587,175,92,62,14,2,24.84,77,18,4,1,,,,,,,,,,,,,,,,,,,,,,,"11'22""",77,18,4,1,,1043,514,356,114,41,18,24.84,2
07,7,ARG,22,PAVON,Cristian PAVON 22,MF,8,10,80,12,15,,1,0,,,22,PAVON,"20'08""",1961,1118,373,85,51,6,10,30.38,77,16,4,2,1,,1,,,,,,,,,,,1/2,1,2,,,,,,,"20'08""",77,16,4,2,1,1961,930,567,205,149,110,30.38,10
07,7,ISL,1,HALLDORSSON,Hannes HALLDORSSON 1,GK,18,36,50,8,90,,,,,,1,HALLDORSSON,"96'11""",4840,1051,2180,,,,2,19.37,94,6,,,,,,,,7,,,,,2/0,2,0,,,,,,,,,,"96'11""",94,6,,,,4840,3777,927,112,15,9,19.37,2
07,7,ISL,2,SAEVARSSON,Birkir SAEVARSSON 2,DF,10,12,83,5,90,,,,,,2,SAEVARSSON,"96'11""",8993,1815,5385,12,2,,16,32.18,73,23,3,1,,,,,,,,,,,2/0,2,0,1/0,1,0,0,1,,,3,4,"96'11""",73,23,3,1,,8993,3947,3735,857,273,181,32.18,16
07,7,ISL,6,R. SIGURDSSON,Ragnar SIGURDSSON 6,DF,10,14,71,12,90,,,,1,,6,R. SIGURDSSON,"96'11""",9042,2014,5187,12,6,2,10,26.46,71,24,4,1,,,,,,,,,,1,2/0,2,0,,,,0,1,,,3,4,"96'11""",71,24,4,1,,9042,3732,3948,1059,273,30,26.46,10
07,7,ISL,7,GUDMUNDSSON,Johann GUDMUNDSSON 7,MF,9,13,69,9,63,,1,0,,,7,GUDMUNDSSON,"63'37""",6791,1793,3638,35,18,4,18,29.92,69,24,5,2,,,1,,,,,,,,0/1,0,1,,,,,,,,2,2,"63'37""",69,24,5,2,,6791,2693,2749,889,348,112,29.92,18
07,7,ISL,8,B. BJARNASON,Birkir BJARNASON 8,MF,7,12,58,11,90,,1,0,4,1,8,B. BJARNASON,"96'11""",9743,2232,5887,22,11,2,26,29.23,68,26,5,1,,,1,,,,,,,4,0/2,0,2,1/0,1,0,0,1,0,1,,,"96'11""",68,26,5,1,,9743,3580,4199,1294,470,200,29.23,26
07,7,ISL,10,G. SIGURDSSON,Gylfi SIGURDSSON 10,MF,12,18,67,19,90,,4,2,,2,10,G. SIGURDSSON,"96'11""",1048,2585,6670,31,14,3,41,27.22,60,30,7,2,1,,4,,,,,,,,3/1,3,1,1/0,1,0,0,2,0,2,,,"96'11""",60,30,7,2,1,11048,3145,5159,1850,668,226,27.22,41
07,7,ISL,11,A. FINNBOGASON,Alfred FINNBOGASON 11,FW,13,15,87,12,89,1,2,1,4,,11,A. FINNBOGASON,"89'19""",9791,2480,5484,42,20,8,35,30.6,65,27,5,2,1,1,2,,,,,,,4,1/0,1,0,,,,0,1,,,1,1,"89'19""",65,27,5,2,1,9791,3181,4229,1525,554,302,30.6,35
07,7,ISL,14,ARNASON,Kari ARNASON 14,DF,7,13,54,9,90,,,,3,,14,ARNASON,"96'11""",9247,1913,5364,11,5,1,17,23.76,72,22,5,1,,,,,,,,,,3,3/0,3,0,1/0,1,0,0,3,,,7,9,"96'11""",72,22,5,1,,9247,4052,3727,1120,313,35,23.76,17
07,7,ISL,17,GUNNARSSON,Aron GUNNARSSON 17,MF,12,16,75,5,76,,,,1,,17,GUNNARSSON,"76'39""",7902,1612,4872,18,5,,9,26.46,63,33,3,1,,,,,,,,,,1,,,,,,,0,1,1,0,2,3,"76'39""",63,33,3,1,,7902,2665,4293,732,174,38,26.46,9
07,7,ISL,18,MAGNUSSON,Hordur MAGNUSSON 18,DF,4,13,31,17,90,,1,0,1,,18,MAGNUSSON,"96'11""",371,2410,5833,21,9,4,26,26.46,64,29,6,1,,,1,,,,,,,1,3/1,3,1,,,,1,1,,,9,10,"96'11""",64,29,6,1,,10371,3564,4906,1327,488,86,26.46,26
07,7,ISL,20,HALLFREDSSON,Emil HALLFREDSSON 20,MF,18,20,90,13,90,,,,1,3,20,HALLFREDSSON,"96'11""",481,2248,6415,21,9,1,22,27.9,63,30,6,1,,,,,,,,,,1,,,,1/0,1,0,1,4,0,1,1,2,"96'11""",63,30,6,1,,10481,3548,4960,1496,403,74,27.9,22
07,7,ISL,9,SIGURDARSON,Bjorn SIGURDARSON 9,FW,1,2,50,1,1,,,,,,9,SIGURDARSON,"6'52""",965,177,575,48,13,3,3,22.86,50,38,9,3,,,,,,,,,,,,,,,,,,,,,,,"6'52""",50,38,9,3,,965,239,473,171,75,7,22.86,3
07,7,ISL,19,GISLASON,Rurik GISLASON 19,MF,3,3,100,5,27,,,,,2,19,GISLASON,"32'34""",3468,821,1767,22,10,2,12,29.02,66,28,4,2,,,,,,,,,,,,,,,,,0,1,1,1,1,1,"32'34""",66,28,4,2,,3468,1251,1550,428,179,60,29.02,12
